Light Bulb	Old Beaver Dam	State	Off	2/12/1900 4:53 AM
Electric Banana	Old Beaver Dam	State	On	2/13/1900 7:12 AM
Electric Banana	Oscar Jones Barn	State	On	2/5/1900 12:48 PM
Electric Banana	Moe's Mowers	State	Off	2/6/1900 1:48 PM
Electric Banana	Elm Street Railroad Crossing	State	On	2/24/1900 3:01 AM
Electric Banana	Oscar Jones Home	State	Off	2/1/1900 3:31 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/11/1900 7:09 AM
Light Bulb	Happy Gorilla Pub	State	On	2/16/1900 4:21 AM
Electric Banana	Main Street	State	On	2/27/1900 2:18 PM
Electric Banana	Old Beaver Dam	State	Off	2/18/1900 6:17 PM
Electric Banana	Happy Gorilla Pub	State	On	2/27/1900 9:50 PM
Electric Banana	City Jail	State	On	2/26/1900 2:27 PM
Light Bulb	City Jail	State	On	2/18/1900 6:03 PM
Light Bulb	Oscar Jones Barn	State	Off	2/20/1900 12:08 PM
Electric Banana	Joe's Hospital	State	On	2/5/1900 10:37 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/17/1900 11:45 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/26/1900 3:00 PM
Electric Banana	Horace Horse	State	On	2/18/1900 2:14 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/26/1900 3:55 PM
Light Bulb	Oscar Jones Home	State	On	2/8/1900 11:07 AM
Electric Banana	Simpson's House	State	Off	2/17/1900 3:24 AM
Electric Banana	Horace Horse	State	On	2/24/1900 6:29 AM
Electric Banana	Home Base	State	Off	2/6/1900 11:41 PM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/18/1900 8:21 AM
Electric Banana	City Hall	State	Off	2/4/1900 6:53 AM
Light Bulb	City Jail	State	Off	2/11/1900 4:46 AM
Electric Banana	Old Beaver Dam	State	Off	2/11/1900 9:12 PM
Light Bulb	City Hall	State	Off	2/8/1900 5:35 PM
Electric Banana	City Jail	State	Off	2/3/1900 2:37 AM
Electric Banana	City Hall	State	Off	2/1/1900 8:51 PM
Electric Banana	City Jail	State	On	2/27/1900 2:09 PM
Light Bulb	Simpson's House	State	On	2/23/1900 12:13 AM
Light Bulb	City Jail	State	Off	2/12/1900 1:52 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/14/1900 4:21 PM
Electric Banana	Old Beaver Dam	State	On	2/23/1900 7:14 PM
Electric Banana	Oscar Jones Home	State	On	2/3/1900 5:37 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/11/1900 1:54 AM
Electric Banana	Joe's Hospital	State	On	2/25/1900 3:33 AM
Electric Banana	Home Base	State	On	2/20/1900 5:43 PM
Light Bulb	SnagglePus Hotel	State	On	2/22/1900 7:31 AM
Electric Banana	Oscar Jones Barn	State	Off	2/5/1900 2:11 PM
Electric Banana	Plum Ferry Service	State	Off	2/25/1900 8:01 PM
Electric Banana	Grinch's Grocery	State	On	2/26/1900 3:54 AM
Electric Banana	Oscar Jones Front Yard	State	On	2/14/1900 9:20 PM
Electric Banana	Home Base	State	On	2/21/1900 6:17 PM
Light Bulb	Joe's Hospital	State	On	2/15/1900 5:27 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/22/1900 2:37 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/17/1900 1:03 AM
Electric Banana	Oscar Jones Barn	State	On	2/14/1900 1:27 AM
Light Bulb	Plum Ferry Service	State	Off	2/19/1900 8:42 AM
Light Bulb	Home Base	State	On	2/9/1900 10:02 PM
Light Bulb	Main Street	State	On	2/14/1900 10:05 PM
Light Bulb	Plum Ferry Service	State	Off	2/12/1900 3:45 AM
Electric Banana	Home Base	State	Off	2/1/1900 6:57 PM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/19/1900 11:48 AM
Light Bulb	City Jail	State	Off	2/1/1900 12:50 AM
Light Bulb	Plum Ferry Service	State	Off	2/11/1900 10:54 AM
Light Bulb	Grinch's Grocery	State	On	2/8/1900 7:07 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/10/1900 6:10 PM
Electric Banana	Oscar Jones Barn	State	On	2/16/1900 5:16 PM
Light Bulb	Joe's Hospital	State	Off	2/18/1900 4:29 AM
Light Bulb	Oscar Jones Barn	State	Off	2/23/1900 2:14 PM
Light Bulb	Plum Ferry Service	State	On	2/21/1900 6:42 AM
Electric Banana	Plum Ferry Service	State	On	2/21/1900 4:21 PM
Electric Banana	Happy Gorilla Pub	State	On	2/21/1900 12:41 PM
Light Bulb	City Jail	State	Off	2/2/1900 8:53 PM
Light Bulb	Old Beaver Dam	State	On	2/2/1900 3:55 PM
Light Bulb	Oscar Jones Barn	State	On	2/14/1900 12:40 PM
Light Bulb	Main Street	State	Off	2/19/1900 7:23 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/7/1900 3:02 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/9/1900 1:20 PM
Light Bulb	Simpson's Barn	State	Off	2/12/1900 5:07 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/21/1900 8:13 AM
Electric Banana	Moe's Mowers	State	On	2/27/1900 1:11 AM
Light Bulb	Simpson's House	State	On	2/12/1900 6:50 AM
Light Bulb	Oscar Jones Barn	State	On	2/14/1900 3:47 PM
Electric Banana	Home Base	State	Off	2/27/1900 10:14 AM
Light Bulb	Home Base	State	Off	2/5/1900 2:58 AM
Electric Banana	Bellweather Inn	State	On	2/6/1900 1:35 AM
Light Bulb	Grinch's Grocery	State	On	2/21/1900 9:37 PM
Electric Banana	Plum Ferry Service	State	Off	2/25/1900 12:59 AM
Light Bulb	Oscar Jones Barn	State	On	2/18/1900 12:21 PM
Light Bulb	Joe's Hospital	State	Off	2/6/1900 3:36 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/8/1900 2:31 PM
Electric Banana	Simpson's Barn	State	Off	2/11/1900 2:58 PM
Electric Banana	Oscar Jones Home	State	Off	2/4/1900 9:17 AM
Light Bulb	Simpson's Barn	State	On	2/1/1900 12:06 PM
Light Bulb	Moe's Mowers	State	Off	2/19/1900 1:17 PM
Electric Banana	City Hall	State	Off	2/25/1900 2:44 PM
Light Bulb	Oscar Jones Home	State	Off	2/1/1900 6:51 PM
Light Bulb	SnagglePus Hotel	State	Off	2/27/1900 1:14 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/3/1900 2:23 PM
Electric Banana	Grinch's Grocery	State	On	2/5/1900 5:00 PM
Light Bulb	Home Base	State	Off	2/25/1900 10:55 AM
Light Bulb	Plum Ferry Service	State	Off	2/19/1900 10:08 AM
Light Bulb	Old Beaver Dam	State	On	2/20/1900 8:34 AM
Light Bulb	SnagglePus Hotel	State	On	2/12/1900 12:37 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/16/1900 3:16 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/7/1900 4:27 PM
Electric Banana	Oscar Jones Barn	State	Off	2/5/1900 2:10 PM
Light Bulb	Moe's Mowers	State	On	2/22/1900 12:06 PM
Electric Banana	Elm Street Railroad Crossing	State	On	2/8/1900 5:55 AM
Light Bulb	Main Street	State	On	2/16/1900 4:01 AM
Electric Banana	Horace Horse	State	Off	2/5/1900 11:00 PM
Electric Banana	City Hall	State	Off	2/25/1900 1:57 AM
Light Bulb	City Jail	State	On	2/9/1900 3:21 PM
Electric Banana	SnagglePus Hotel	State	On	2/13/1900 11:36 PM
Light Bulb	Simpson's House	State	Off	2/10/1900 3:03 AM
Electric Banana	SnagglePus Hotel	State	Off	2/17/1900 8:50 AM
Light Bulb	Simpson's Barn	State	On	2/22/1900 2:45 AM
Light Bulb	Joe's Hospital	State	On	2/14/1900 7:12 AM
Electric Banana	Old Beaver Dam	State	On	2/20/1900 5:07 PM
Electric Banana	Horace Horse	State	On	2/5/1900 4:13 PM
Light Bulb	Moe's Mowers	State	Off	2/24/1900 10:51 AM
Electric Banana	Old Beaver Dam	State	Off	2/4/1900 1:07 AM
Light Bulb	Moe's Mowers	State	On	2/10/1900 9:13 AM
Light Bulb	Grinch's Grocery	State	On	2/6/1900 2:12 AM
Electric Banana	Grinch's Grocery	State	Off	2/6/1900 1:36 AM
Light Bulb	Joe's Hospital	State	Off	2/23/1900 11:48 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/23/1900 5:45 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/17/1900 6:12 AM
Electric Banana	Moe's Mowers	State	Off	2/7/1900 7:40 PM
Electric Banana	City Jail	State	On	2/13/1900 9:00 AM
Light Bulb	Grinch's Grocery	State	Off	2/15/1900 4:26 PM
Light Bulb	Main Street	State	Off	2/25/1900 7:21 PM
Electric Banana	Joe's Hospital	State	Off	2/21/1900 9:08 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/2/1900 8:20 PM
Light Bulb	Oscar Jones Home	State	On	2/6/1900 6:29 PM
Light Bulb	Bellweather Inn	State	On	2/10/1900 8:41 AM
Light Bulb	Plum Ferry Service	State	On	2/23/1900 1:45 PM
Light Bulb	Oscar Jones Front Yard	State	Off	2/9/1900 2:55 PM
Electric Banana	Simpson's House	State	Off	2/3/1900 4:20 PM
Light Bulb	Simpson's Barn	State	On	2/5/1900 1:48 PM
Electric Banana	Old Beaver Dam	State	Off	2/10/1900 7:53 PM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/21/1900 7:53 AM
Light Bulb	City Hall	State	Off	2/8/1900 3:58 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/15/1900 7:42 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/9/1900 4:51 PM
Electric Banana	Elm Street Railroad Crossing	State	On	2/8/1900 2:11 PM
Electric Banana	City Hall	State	Off	2/5/1900 2:54 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/23/1900 6:52 AM
Light Bulb	SnagglePus Hotel	State	On	2/9/1900 2:15 AM
Light Bulb	Moe's Mowers	State	On	2/21/1900 12:17 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/2/1900 6:47 PM
Electric Banana	Elm Street Railroad Crossing	State	On	2/11/1900 9:07 AM
Electric Banana	City Hall	State	Off	2/14/1900 5:54 AM
Electric Banana	Joe's Hospital	State	On	2/13/1900 3:21 AM
Electric Banana	Simpson's House	State	Off	2/5/1900 2:50 PM
Light Bulb	Main Street	State	Off	2/20/1900 5:28 AM
Light Bulb	Horace Horse	State	On	2/4/1900 11:29 PM
Light Bulb	Bellweather Inn	State	On	2/9/1900 7:31 AM
Electric Banana	City Hall	State	On	2/27/1900 5:29 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/27/1900 10:35 PM
Light Bulb	Plum Ferry Service	State	On	2/16/1900 2:24 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/24/1900 5:11 PM
Electric Banana	Home Base	State	Off	2/1/1900 7:09 AM
Electric Banana	Simpson's Barn	State	On	2/12/1900 2:09 PM
Electric Banana	SnagglePus Hotel	State	On	2/25/1900 7:03 PM
Light Bulb	Moe's Mowers	State	Off	2/1/1900 12:56 PM
Light Bulb	Simpson's House	State	On	2/17/1900 7:26 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/22/1900 4:00 AM
Light Bulb	Bellweather Inn	State	Off	2/27/1900 8:11 PM
Light Bulb	Plum Ferry Service	State	Off	2/7/1900 7:37 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/8/1900 6:12 AM
Electric Banana	Plum Ferry Service	State	Off	2/7/1900 12:24 PM
Electric Banana	Oscar Jones Home	State	Off	2/16/1900 6:48 AM
Electric Banana	Simpson's House	State	Off	2/5/1900 8:28 AM
Electric Banana	Grinch's Grocery	State	On	2/8/1900 5:36 PM
Light Bulb	Simpson's House	State	Off	2/18/1900 4:23 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/1/1900 3:04 AM
Electric Banana	Grinch's Grocery	State	Off	2/19/1900 9:09 AM
Electric Banana	Simpson's Barn	State	On	2/8/1900 8:07 PM
Light Bulb	Old Beaver Dam	State	On	2/11/1900 8:08 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/27/1900 8:22 PM
Electric Banana	Grinch's Grocery	State	On	2/21/1900 6:12 PM
Light Bulb	Simpson's Barn	State	Off	2/1/1900 8:59 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/6/1900 2:23 PM
Light Bulb	Oscar Jones Home	State	On	2/21/1900 8:26 PM
Electric Banana	Bellweather Inn	State	On	2/4/1900 11:48 PM
Electric Banana	City Jail	State	Off	2/3/1900 8:08 PM
Light Bulb	City Jail	State	On	2/27/1900 6:11 AM
Light Bulb	Oscar Jones Home	State	On	2/7/1900 12:12 AM
Light Bulb	City Jail	State	Off	2/9/1900 11:37 AM
Electric Banana	Main Street	State	On	2/8/1900 3:07 PM
Light Bulb	Bellweather Inn	State	Off	2/20/1900 7:04 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/15/1900 9:02 PM
Light Bulb	Moe's Mowers	State	Off	2/18/1900 11:10 PM
Electric Banana	Moe's Mowers	State	Off	2/10/1900 8:07 AM
Light Bulb	Plum Ferry Service	State	On	2/22/1900 1:35 PM
Electric Banana	Home Base	State	Off	2/15/1900 5:04 PM
Electric Banana	Simpson's Barn	State	On	2/2/1900 6:42 AM
Light Bulb	Joe's Hospital	State	Off	2/1/1900 5:45 PM
Light Bulb	Oscar Jones Home	State	Off	2/6/1900 12:11 PM
Light Bulb	Plum Ferry Service	State	On	2/27/1900 11:45 PM
Light Bulb	Plum Ferry Service	State	On	2/14/1900 2:00 PM
Light Bulb	Oscar Jones Home	State	On	2/1/1900 2:15 AM
Light Bulb	Grinch's Grocery	State	Off	2/4/1900 10:40 PM
Light Bulb	Simpson's House	State	On	2/8/1900 5:22 AM
Light Bulb	Oscar Jones Front Yard	State	Off	2/5/1900 9:30 AM
Light Bulb	Old Beaver Dam	State	Off	2/7/1900 1:29 PM
Light Bulb	Grinch's Grocery	State	Off	2/27/1900 5:03 AM
Electric Banana	Oscar Jones Front Yard	State	On	2/21/1900 1:09 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/16/1900 4:04 AM
Electric Banana	Moe's Mowers	State	Off	2/17/1900 2:02 AM
Light Bulb	Horace Horse	State	On	2/1/1900 9:05 PM
Electric Banana	Bellweather Inn	State	Off	2/23/1900 5:15 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/1/1900 5:40 PM
Light Bulb	City Jail	State	Off	2/4/1900 3:41 PM
Light Bulb	Old Beaver Dam	State	On	2/12/1900 10:07 AM
Light Bulb	Happy Gorilla Pub	State	Off	2/1/1900 5:03 PM
Light Bulb	Plum Ferry Service	State	On	2/23/1900 8:40 AM
Light Bulb	Simpson's Barn	State	On	2/15/1900 8:17 AM
Light Bulb	Moe's Mowers	State	On	2/18/1900 7:21 PM
Electric Banana	Simpson's House	State	Off	2/21/1900 2:40 AM
Electric Banana	Oscar Jones Home	State	On	2/27/1900 9:54 PM
Light Bulb	Moe's Mowers	State	On	2/10/1900 7:39 PM
Light Bulb	Joe's Hospital	State	On	2/15/1900 12:30 AM
Electric Banana	Joe's Hospital	State	Off	2/23/1900 5:05 AM
Electric Banana	City Jail	State	Off	2/13/1900 11:09 PM
Light Bulb	Moe's Mowers	State	On	2/2/1900 5:18 PM
Light Bulb	Bellweather Inn	State	Off	2/14/1900 7:46 AM
Light Bulb	Oscar Jones Barn	State	On	2/4/1900 9:28 AM
Electric Banana	Grinch's Grocery	State	On	2/2/1900 11:21 PM
Light Bulb	Grinch's Grocery	State	On	2/24/1900 12:00 AM
Electric Banana	Main Street	State	Off	2/8/1900 4:15 AM
Light Bulb	Home Base	State	On	2/2/1900 1:53 AM
Electric Banana	Simpson's House	State	Off	2/15/1900 7:55 PM
Light Bulb	Plum Ferry Service	State	Off	2/10/1900 2:06 PM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/3/1900 5:31 PM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/6/1900 10:13 PM
Light Bulb	Simpson's House	State	On	2/11/1900 7:13 PM
Electric Banana	Plum Ferry Service	State	On	2/5/1900 8:56 PM
Light Bulb	Simpson's Barn	State	Off	2/4/1900 5:08 AM
Electric Banana	Grinch's Grocery	State	On	2/3/1900 3:47 AM
Electric Banana	Main Street	State	On	2/15/1900 6:32 AM
Electric Banana	Grinch's Grocery	State	Off	2/22/1900 11:45 AM
Electric Banana	Plum Ferry Service	State	On	2/24/1900 3:13 AM
Electric Banana	City Hall	State	On	2/17/1900 11:18 AM
Light Bulb	Happy Gorilla Pub	State	On	2/13/1900 11:51 AM
Light Bulb	Moe's Mowers	State	Off	2/13/1900 1:34 AM
Electric Banana	Oscar Jones Barn	State	Off	2/1/1900 7:40 AM
Light Bulb	Moe's Mowers	State	Off	2/9/1900 4:35 PM
Light Bulb	City Jail	State	On	2/20/1900 9:16 AM
Electric Banana	SnagglePus Hotel	State	Off	2/13/1900 12:16 PM
Light Bulb	Oscar Jones Home	State	On	2/9/1900 11:59 PM
Electric Banana	Home Base	State	On	2/13/1900 1:30 AM
Light Bulb	Grinch's Grocery	State	Off	2/8/1900 12:42 PM
Electric Banana	Plum Ferry Service	State	Off	2/12/1900 7:47 PM
Light Bulb	Simpson's Barn	State	Off	2/7/1900 1:14 AM
Light Bulb	Plum Ferry Service	State	On	2/6/1900 11:19 PM
Electric Banana	Simpson's House	State	On	2/17/1900 10:45 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/11/1900 3:52 AM
Light Bulb	Plum Ferry Service	State	Off	2/16/1900 4:18 PM
Light Bulb	Old Beaver Dam	State	Off	2/21/1900 5:20 PM
Electric Banana	SnagglePus Hotel	State	Off	2/25/1900 6:26 AM
Electric Banana	Bellweather Inn	State	On	2/5/1900 12:15 PM
Light Bulb	Bellweather Inn	State	Off	2/4/1900 3:11 PM
Light Bulb	Plum Ferry Service	State	Off	2/11/1900 10:39 AM
Electric Banana	SnagglePus Hotel	State	On	2/20/1900 1:40 AM
Electric Banana	Simpson's Barn	State	Off	2/9/1900 8:32 AM
Electric Banana	Old Beaver Dam	State	Off	2/19/1900 1:28 AM
Electric Banana	Main Street	State	On	2/9/1900 8:13 PM
Electric Banana	Happy Gorilla Pub	State	On	2/26/1900 5:13 AM
Light Bulb	Horace Horse	State	Off	2/11/1900 6:52 AM
Electric Banana	Horace Horse	State	On	2/26/1900 6:04 PM
Electric Banana	City Jail	State	Off	2/15/1900 4:00 AM
Electric Banana	Home Base	State	On	2/23/1900 11:33 PM
Electric Banana	Horace Horse	State	On	2/3/1900 3:10 PM
Electric Banana	City Hall	State	Off	2/23/1900 9:07 AM
Light Bulb	Moe's Mowers	State	On	2/18/1900 8:25 PM
Electric Banana	Home Base	State	On	2/16/1900 11:46 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/6/1900 3:29 AM
Electric Banana	Simpson's Barn	State	On	2/22/1900 4:37 PM
Electric Banana	Horace Horse	State	On	2/4/1900 4:34 PM
Electric Banana	Grinch's Grocery	State	On	2/12/1900 1:19 AM
Light Bulb	Horace Horse	State	Off	2/13/1900 6:21 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/12/1900 9:45 AM
Electric Banana	Grinch's Grocery	State	On	2/15/1900 6:03 PM
Electric Banana	Simpson's House	State	On	2/3/1900 9:34 PM
Light Bulb	SnagglePus Hotel	State	Off	2/23/1900 3:46 PM
Light Bulb	City Jail	State	Off	2/23/1900 3:58 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/12/1900 6:25 PM
Electric Banana	Oscar Jones Home	State	On	2/25/1900 2:47 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/26/1900 4:01 AM
Electric Banana	Simpson's House	State	On	2/14/1900 7:59 PM
Light Bulb	City Hall	State	On	2/26/1900 8:21 PM
Electric Banana	Oscar Jones Home	State	On	2/20/1900 7:53 PM
Light Bulb	City Jail	State	On	2/25/1900 7:55 AM
Electric Banana	Simpson's House	State	Off	2/13/1900 11:02 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/16/1900 9:49 PM
Light Bulb	Plum Ferry Service	State	On	2/24/1900 7:56 PM
Electric Banana	Oscar Jones Front Yard	State	Off	2/20/1900 6:41 AM
Light Bulb	Happy Gorilla Pub	State	Off	2/24/1900 8:55 PM
Light Bulb	City Jail	State	Off	2/8/1900 3:49 PM
Electric Banana	Old Beaver Dam	State	Off	2/14/1900 8:32 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/23/1900 2:51 PM
Light Bulb	Grinch's Grocery	State	On	2/25/1900 3:09 PM
Electric Banana	Horace Horse	State	On	2/14/1900 4:04 AM
Electric Banana	Oscar Jones Front Yard	State	On	2/3/1900 5:02 PM
Electric Banana	Simpson's House	State	On	2/20/1900 7:21 PM
Light Bulb	Joe's Hospital	State	On	2/1/1900 9:02 AM
Light Bulb	SnagglePus Hotel	State	On	2/14/1900 8:49 AM
Light Bulb	SnagglePus Hotel	State	Off	2/13/1900 11:51 PM
Light Bulb	Moe's Mowers	State	Off	2/19/1900 2:39 PM
Light Bulb	Bellweather Inn	State	On	2/15/1900 7:48 PM
Light Bulb	Moe's Mowers	State	On	2/16/1900 2:29 PM
Electric Banana	SnagglePus Hotel	State	Off	2/9/1900 11:18 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/26/1900 4:31 PM
Electric Banana	Oscar Jones Barn	State	Off	2/27/1900 11:45 AM
Electric Banana	Elm Street Railroad Crossing	State	On	2/8/1900 6:17 PM
Electric Banana	Horace Horse	State	On	2/11/1900 3:34 PM
Electric Banana	Home Base	State	Off	2/1/1900 6:59 PM
Light Bulb	Oscar Jones Home	State	On	2/22/1900 7:54 PM
Light Bulb	Plum Ferry Service	State	On	2/24/1900 10:18 AM
Light Bulb	Grinch's Grocery	State	Off	2/13/1900 1:25 AM
Electric Banana	Bellweather Inn	State	Off	2/21/1900 9:22 PM
Electric Banana	Moe's Mowers	State	Off	2/5/1900 9:03 PM
Electric Banana	Plum Ferry Service	State	On	2/24/1900 4:59 AM
Light Bulb	Oscar Jones Home	State	On	2/21/1900 8:09 PM
Light Bulb	Oscar Jones Home	State	Off	2/6/1900 9:49 PM
Light Bulb	Oscar Jones Front Yard	State	Off	2/16/1900 2:11 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/12/1900 8:17 AM
Light Bulb	Happy Gorilla Pub	State	On	2/10/1900 3:33 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/22/1900 1:26 AM
Light Bulb	Bellweather Inn	State	Off	2/3/1900 4:01 PM
Light Bulb	Home Base	State	On	2/9/1900 1:26 PM
Electric Banana	Horace Horse	State	Off	2/25/1900 9:21 AM
Light Bulb	Joe's Hospital	State	Off	2/8/1900 8:10 AM
Light Bulb	Old Beaver Dam	State	On	2/15/1900 3:16 AM
Electric Banana	Bellweather Inn	State	On	2/19/1900 5:08 PM
Electric Banana	Oscar Jones Home	State	On	2/20/1900 2:25 AM
Light Bulb	City Hall	State	Off	2/2/1900 11:20 PM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/19/1900 1:46 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/2/1900 5:25 AM
Electric Banana	Oscar Jones Barn	State	On	2/26/1900 9:55 PM
Light Bulb	Horace Horse	State	Off	2/15/1900 8:23 AM
Light Bulb	Oscar Jones Home	State	Off	2/6/1900 5:45 PM
Light Bulb	Horace Horse	State	Off	2/26/1900 7:45 AM
Electric Banana	Simpson's House	State	On	2/11/1900 12:34 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/9/1900 7:52 AM
Light Bulb	Moe's Mowers	State	Off	2/21/1900 2:24 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/12/1900 7:50 AM
Light Bulb	Main Street	State	Off	2/2/1900 12:34 PM
Light Bulb	Plum Ferry Service	State	On	2/3/1900 5:23 PM
Electric Banana	Happy Gorilla Pub	State	Off	2/20/1900 10:16 PM
Light Bulb	Main Street	State	Off	2/9/1900 12:16 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/2/1900 1:53 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/17/1900 10:50 PM
Electric Banana	Happy Gorilla Pub	State	On	2/10/1900 1:27 PM
Electric Banana	Happy Gorilla Pub	State	Off	2/21/1900 9:52 AM
Light Bulb	Old Beaver Dam	State	On	2/3/1900 9:37 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/25/1900 5:23 AM
Light Bulb	City Hall	State	Off	2/4/1900 7:36 AM
Electric Banana	Main Street	State	Off	2/25/1900 6:13 AM
Electric Banana	Simpson's House	State	Off	2/6/1900 8:08 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/14/1900 9:12 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/9/1900 7:24 PM
Light Bulb	Joe's Hospital	State	On	2/21/1900 9:58 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/16/1900 5:27 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/21/1900 6:12 AM
Electric Banana	Oscar Jones Home	State	On	2/14/1900 8:07 AM
Electric Banana	City Jail	State	Off	2/22/1900 1:21 AM
Light Bulb	Happy Gorilla Pub	State	Off	2/8/1900 11:30 AM
Light Bulb	Oscar Jones Barn	State	On	2/26/1900 6:04 AM
Light Bulb	Oscar Jones Home	State	Off	2/26/1900 10:49 AM
Light Bulb	Oscar Jones Barn	State	On	2/24/1900 8:12 AM
Electric Banana	Bellweather Inn	State	On	2/14/1900 2:12 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/4/1900 4:55 PM
Electric Banana	Oscar Jones Barn	State	On	2/5/1900 11:45 PM
Electric Banana	Moe's Mowers	State	Off	2/13/1900 8:35 AM
Light Bulb	Old Beaver Dam	State	On	2/20/1900 10:48 PM
Electric Banana	Simpson's House	State	On	2/4/1900 5:11 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/3/1900 4:14 AM
Electric Banana	Joe's Hospital	State	Off	2/18/1900 2:22 PM
Electric Banana	Home Base	State	Off	2/26/1900 11:48 PM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/26/1900 1:38 AM
Electric Banana	Happy Gorilla Pub	State	On	2/3/1900 7:53 PM
Light Bulb	Plum Ferry Service	State	On	2/10/1900 6:35 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/2/1900 5:04 PM
Light Bulb	City Hall	State	Off	2/6/1900 3:33 AM
Light Bulb	Simpson's Barn	State	On	2/6/1900 7:38 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/18/1900 1:33 PM
Electric Banana	Main Street	State	Off	2/12/1900 2:52 PM
Electric Banana	Joe's Hospital	State	Off	2/14/1900 12:23 AM
Light Bulb	Joe's Hospital	State	On	2/24/1900 1:37 AM
Light Bulb	Grinch's Grocery	State	Off	2/7/1900 3:14 PM
Electric Banana	Joe's Hospital	State	On	2/5/1900 1:39 PM
Light Bulb	Moe's Mowers	State	On	2/10/1900 4:56 AM
Electric Banana	Simpson's House	State	On	2/4/1900 4:14 AM
Light Bulb	Happy Gorilla Pub	State	On	2/21/1900 10:51 PM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/6/1900 7:53 PM
Light Bulb	City Jail	State	On	2/1/1900 10:16 AM
Light Bulb	Bellweather Inn	State	Off	2/3/1900 12:12 AM
Electric Banana	Moe's Mowers	State	On	2/24/1900 11:34 PM
Light Bulb	City Hall	State	Off	2/27/1900 1:31 AM
Electric Banana	Oscar Jones Home	State	On	2/7/1900 1:00 PM
Light Bulb	Joe's Hospital	State	On	2/26/1900 11:28 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/7/1900 7:00 AM
